GenContext.norep	Lineage.final	count
<-PspC*<-Cluster1026_2clades<-?<-sGTP	bacteria>actinobacteria	1
<-PspC*<-Cluster110_2clades	bacteria>nitrospirae	1
<-PspC*<-Cluster1289_2clades	bacteria>fcb group	1
<-PspC*<-Cluster185_3clades||?-><-?||Cluster215_2clades->	bacteria>actinobacteria	1
<-PspC*<-Cluster579_2clades<-?<-ABC-ATPase	bacteria>other unclassified bacteria	1
<-PspC*<-Cluster752_3clades<-PSE<-ABC-ATPase<-?<-?<-Cluster327_2clades	bacteria>firmicutes	1
<-PspC*<-Cluster887_2clades<-?<-?<-Cluster283_3clades	bacteria>fcb group	1
<-PspC*<-DEAM<-Cluster1034_2clades	bacteria>proteobacteria>deltaproteobacteria	1
<-PspC*<-HhH-RADC	bacteria>firmicutes	1
<-PspC*<-PADR-HTH	bacteria>proteobacteria>gammaproteobacteria	1
<-PspC*<-PSE<-ABC-ATPase	bacteria>other unclassified bacteria	1
<-PspC*<-PspA	NA	1
<-PspC*<-PspB	bacteria>nitrospirae	1
<-PspC*<-PspB	bacteria>proteobacteria>deltaproteobacteria	1
<-PspC*<-PspB<-PspA<-?||NtrC-AAA+FIS-HTH->Cluster357_4clades->?->Cluster551_3clades->	bacteria>proteobacteria>alphaproteobacteria	1
<-PspC*<-PspB<-PspA||?->?-><-?<-TM<-ABhydrolase	bacteria>proteobacteria>alphaproteobacteria	1
<-PspC*<-PspB<-PspA||?->NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
<-PspC*<-PspB<-PspA||?->NtrC-AAA+FIS-HTH->Cluster134_2clades->SIG+TM(s)->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
<-PspC*<-PspB<-PspA||NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>deltaproteobacteria	1
<-PspC*<-PspC*	bacteria>actinobacteria	1
<-PspC*<-PspC*<-?<-?<-?<-SIGMA-HTH	bacteria>caldiserica	1
<-PspC*<-SIG+TM(s)	bacteria>fcb group	1
<-PspC*<-SIG+TM(s)<-ABC-ATPase<-?<-Cluster372_2clades	bacteria>other unclassified bacteria	1
<-PspC*<-TM	bacteria>fcb group	1
<-PspC*<-TM(s)	bacteria>firmicutes	1
<-PspC*<-Toast-rack	bacteria>firmicutes	1
<-PspC*<-UbE1	archaea>euryarchaeota	1
<-PspC*||?->?->?->EMAP->?->?->METHYLASE->	bacteria>firmicutes	1
<-PspC*||?->?->EMAP->?->?->METHYLASE->	bacteria>firmicutes	1
<-PspC*||?->?->sf+TM(s)-><-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
<-PspC*||?->?->TM(s)->	bacteria>actinobacteria	1
<-PspC*||?-><-?<-?<-Cluster234_2clades<-Cluster236_2clades	bacteria>actinobacteria	1
<-PspC*||?-><-Cluster966_2clades<-?||?-><-Cluster1065_2clades	bacteria>other unclassified bacteria	1
<-PspC*||?-><-pPIWI	bacteria>fcb group	1
<-PspC*||?-><-SIGMA-HTH	bacteria>actinobacteria	1
<-PspC*||?->Cluster115_3clades->	bacteria>actinobacteria	1
<-PspC*||PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack->Cluster131_2clades->	bacteria>firmicutes	1
<-PspC*||PspC*->REC+LuxR-HTH->	bacteria>actinobacteria	1
<-PspC*||TM->	bacteria>actinobacteria	1
<-PspC*||TM-><-SIG+TM(s)	bacteria>actinobacteria	1
<-PspC*||tRNA-><-?<-?<-?<-?<-SMS-KaiC	bacteria>other unclassified bacteria	1
<-PspC*||tRNA->Cluster187_2clades->	bacteria>firmicutes	1
<-PspC+LiaI-LiaF-TM*	NA	1
<-PspC+LiaI-LiaF-TM*<-?<-?||A18->	bacteria>other unclassified bacteria	1
<-PspC+LiaI-LiaF-TM*<-Cluster193_3clades	bacteria>firmicutes	1
<-PspC+LiaI-LiaF-TM*<-CS||Cluster1042_2clades-><-?<-?<-ABC-ATPase	archaea>euryarchaeota	1
<-PspC+LiaI-LiaF-TM*<-SCPB-HTH<-Cluster446_3clades<-S2P+TM(s)<-Cluster186_3clades	bacteria>armatimonadetes	1
<-PspC+LiaI-LiaF-TM*<-SIG+TM(s)	bacteria>chloroflexi	1
<-PspC+LiaI-LiaF-TM*<-SIG+TM(s)+Toast-rack<-?<-LRP-HTH	archaea>euryarchaeota	1
<-PspC+LiaI-LiaF-TM*<-SIG+Toast-rack	bacteria>firmicutes	1
<-PspC+LiaI-LiaF-TM*||?->?-><-Cluster283_3clades<-TM(s)<-?<-Cluster964_2clades	bacteria>chloroflexi	1
<-PspC+TM(s)*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->RNA-Helicase->	bacteria>actinobacteria	1
<-PspC+TM(s)+HISKIN*	bacteria>actinobacteria	1
<-PspC+TM(s)+HISKIN*<-?<-PspC+TM(s)+Toast-rack*||?-><-?<-?<-?<-?<-ABhydrolase	bacteria>actinobacteria	1
<-PspC+TM(s)+HISKIN*||?-><-?||PspC+TM(s)+Toast-rack->	bacteria>actinobacteria	1
<-PspC+TM(s)+PspC*	bacteria>fcb group	1
<-PspC+TM(s)+PspC*<-Cluster857_2clades	bacteria>fcb group	1
<-PspC+TM(s)+Toast-rack*	bacteria>fcb group	1
<-PspC+TM(s)+Toast-rack*||PspC*->REC+LuxR-HTH->?-><-SIG+TM(s)+ABC-ATPase<-TM	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN->REC+LuxR-HTH->?->?->?->?-><-SIG+TM(s)	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*-><-Cluster37_3clades<-?<-?||REC+LuxR-HTH->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?->?-><-?||?-><-TM(s)<-ABC-ATPase	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?->?->SIG+TM(s)->RNA-Helicase->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?-><-?<-sGTP<-?<-Cluster791_2clades	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?-><-?<-SIG+TM(s)||MODE-HTH+PBPII->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?->SIG+TM(s)->RNA-Helicase->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?<-?<-Cluster791_2clades	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?||?->Cluster73_4clades->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?||DEOR-HTH+WYL(s)-C->	bacteria>actinobacteria	1
<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->SUA->SIG+TM(s)->	bacteria>actinobacteria	1
<-PspC+TM*	bacteria>firmicutes	1
<-PSYN||?-><-?<-?||?-><-?<-Cluster185_3clades<-PspC*<-BLBD<-Cluster212_2clades	bacteria>proteobacteria>betaproteobacteria	1
<-PurD-ATPgrasp<-?||PspC*->	bacteria>chloroflexi	1
<-RADICAL-SAM+TRAM||PspC*->	bacteria>spirochaetes	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*<-?||PspC+TM(s)+Toast-rack*->?->PspC*->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||?->PspC*->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->?->?->?->Cluster81_2clades->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->?-><-ABhydrolase	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?-><-ABhydrolase||?->HEPN->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?-><-Cluster322_2clades<-?||?->?-><-ABhydrolase	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->LACI-HTH+PBPI-><-ABhydrolase	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->PspC*->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->PspC*->PspC+TM(s)+Toast-rack*->?->SIG+CW-binding-EndolysinC->?-><-SIG+TM(s)	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||SIG+Toast-rack->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN||?->PspC+TM(s)+Toast-rack*->?->?-><-?<-EMAP	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN||PspC+TM(s)+Toast-rack*->	bacteria>actinobacteria	1
<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN||PspC+TM(s)+Toast-rack*->?-><-ABhydrolase	bacteria>actinobacteria	1
<-RNA-Helicase+A18<-PspC*	bacteria>fcb group	1
<-RNA-Helicase+A18<-TM<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-?<-Cluster95_4clades	bacteria>firmicutes	1
<-RNA-Helicase<-?<-?<-SIG+PspC+TM*	bacteria>other unclassified bacteria	1
<-RNA-Helicase||?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->	bacteria>actinobacteria	1
<-RNA-Helicase||SIG+PhospholipaseD(s)->?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||?->PspC*->	bacteria>actinobacteria	1
<-RNA-Helicase||SIG+PhospholipaseD(s)-><-?||?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC*->?->PspC*-><-ABhydrolase	bacteria>actinobacteria	1
<-RnaseIII<-?<-?||HxxxH->PspC*->?-><-?<-?<-?<-?<-?||HTH->	bacteria>other unclassified bacteria	1
<-RnaseT2<-Cluster186_3clades||?->?->?-><-PspC*<-?<-?||?-><-?<-?||SIG+SET->	bacteria>acidobacteria	1
<-SbcC(s)+ABC-ATPase+SbcC<-RNA-Helicase+A18<-Cluster215_2clades<-?<-?<-SIG+TM(s)<-PspC*<-SIG+HAMP+HISKIN<-REC+LuxR-HTH<-?||?->?->?-><-Cluster95_4clades	bacteria>firmicutes	1
<-SbcC(s)<-?||?->Cluster470_2clades-><-?<-?||?->PspC*->	bacteria>proteobacteria>alphaproteobacteria	1
<-SbcC(s)<-?||?->Cluster470_2clades-><-?<-?||?->PspC*-><-?<-Cluster221_3clades	bacteria>proteobacteria>alphaproteobacteria	1
<-SGS||?-><-?<-ABC-ATPase<-?<-?<-PspC+TM(s)+Toast-rack*<-PADR-HTH	bacteria>other unclassified bacteria	1
<-sGTP<-PspC*||QTG->HhH-RADC+JAB->	bacteria>other unclassified bacteria	1
<-SIG+CW-binding-EndolysinC<-PspC*<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-Cluster115_3clades	bacteria>actinobacteria	1
<-SIG+HAMP+HISKIN<-REC+LuxR-HTH<-?<-?<-?<-?<-PspC*<-PADR-HTH	bacteria>other unclassified bacteria	1
<-SIG+HAMP+HISKIN<-REC+LuxR-HTH||?-><-PspC*<-PSE<-?<-REC+LuxR-HTH||?-><-?<-?<-Cluster87_3clades	bacteria>other unclassified bacteria	1
<-SIG+PAP2||PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->	bacteria>fcb group	1
<-SIG+PspC*	bacteria>firmicutes	1
<-SIG+PspC*	bacteria>other unclassified bacteria	1
<-SIG+PUA<-TM<-CHTH+DSBH<-?<-ncRNA<-Cluster283_3clades<-?<-PspC*<-?<-?<-ArgR-HTH	bacteria>fcb group	1
<-SIG+RHOD-CDC25<-Cluster290_3clades<-Cluster115_3clades<-PspC*	bacteria>other unclassified bacteria	1
<-SIG+RHOD-CDC25<-Phageshock_PspD<-PspC*<-PspB<-PspA	NA	1
<-SIG+SMS-KaiC<-?<-ABC-ATPase<-SIG+TM(s)<-SIG+Toast-rack*<-SIG+Toast-rack<-?<-PspA||NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+SMS-KaiC||?->?-><-PspC*<-?<-Cluster551_3clades	bacteria>proteobacteria>betaproteobacteria	1
<-SIG+TM(s)*	bacteria>firmicutes	1
<-SIG+TM(s)<-?<-?<-SIG+TM+PspC*	bacteria>cyanobacteria	1
<-SIG+TM(s)<-?<-Cluster784_2clades<-PurD-ATPgrasp<-RNA-Helicase<-?<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?-><-PEP-utilisers-N+PEP-utilisers(s)-C	bacteria>actinobacteria	1
<-SIG+TM(s)<-?<-PspC*<-PspB<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PspA	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+TM(s)<-?||?-><-?||LRP-HTH->?->SIG+TM(s)+Toast-rack->PspC+LiaI-LiaF-TM*->?->?-><-?<-PSE<-?||RADICAL-SAM->	archaea>euryarchaeota	1
<-SIG+TM(s)<-?||CHTH+DSBH-><-PspC*	bacteria>firmicutes	1
<-SIG+TM(s)<-?||PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	bacteria>other unclassified bacteria	1
<-SIG+TM(s)<-ABC-ATPase<-?<-?<-RNA-Helicase+A18<-PspC*	bacteria>fcb group	1
<-SIG+TM(s)<-ABC-ATPase<-?<-PspC+LiaI-LiaF-TM*	archaea>euryarchaeota	1
<-SIG+TM(s)<-ABC-ATPase<-SIG+TM(s)||ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
<-SIG+TM(s)<-PSE<-?||?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*-><-ABhydrolase	bacteria>actinobacteria	1
<-SIG+TM(s)<-PspC*	bacteria>other unclassified bacteria	1
<-SIG+TM(s)<-PspC*<-Cluster594_2clades<-?<-SbcC(s)+ABC-ATPase+SbcC<-RNA-Helicase+A18	bacteria>firmicutes	1
<-SIG+TM(s)<-PspC*<-Cluster95_4clades	bacteria>firmicutes	1
<-SIG+TM(s)<-PspC*<-PspC*<-Toast-rack<-?<-?<-SbcC(s)+ABC-ATPase+SbcC	bacteria>firmicutes	1
<-SIG+TM(s)<-PspC*<-SIG+Toast-rack<-DUF1700-alpha-helical+TM(s)<-PADR-HTH	bacteria>firmicutes	1
<-SIG+TM(s)<-PspC*<-Toast-rack<-?<-SbcC(s)+ABC-ATPase+SbcC<-RNA-Helicase+A18<-?<-?<-?||PspC*->	bacteria>firmicutes	1
<-SIG+TM(s)<-PspC*||?->SIG+RnaseH-><-?<-ABC-ATPase	bacteria>proteobacteria>deltaproteobacteria	1
<-SIG+TM(s)<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?-><-ABhydrolase	bacteria>actinobacteria	1
<-SIG+TM(s)<-SIG+TM(s)<-?||?->?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||?->?->PspC*-><-PSE||Cluster773_2clades->	bacteria>actinobacteria	1
<-SIG+TM(s)<-SIG+TM(s)<-?||TM(s)->?->?->PspC*-><-?<-SIG+PAP2<-SIG+PAP2	bacteria>actinobacteria	1
<-SIG+TM(s)<-SUA<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->	bacteria>actinobacteria	1
<-SIG+TM(s)||?->?->?->?-><-?||?->PspC*->	bacteria>actinobacteria	1
<-SIG+TM(s)||?-><-PspC*	bacteria>firmicutes	1
<-SIG+TM(s)||MODE-HTH+PBPII->ABhydrolase->?->?-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
<-SIG+TM(s)||MODE-HTH+PBPII->SIG+PAP2->ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
<-SIG+TM(s)||PspC*->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-LACI-HTH+PBPI	bacteria>dictyoglomi	1
<-SIG+TM*	bacteria>proteobacteria>gammaproteobacteria	1
<-SIG+Toast-rack<-?<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	bacteria>fcb group	1
<-SIG+Toast-rack<-?<-PspC*<-DUF1700-alpha-helical+TM(s)<-PADR-HTH	bacteria>spirochaetes	1
<-SIG+Toast-rack<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH||?->?-><-MODE-HTH+PBPII	bacteria>fcb group	1
<-SIG+Toast-rack<-PspC*	bacteria>chloroflexi	1
<-SIG+Toast-rack<-PspC*<-?<-PspA||NtrC-AAA+FIS-HTH-><-PspC*<-PspA	bacteria>spirochaetes	1
<-SIG+Toast-rack<-PspC+LiaI-LiaF-TM*	bacteria>other unclassified bacteria	1
<-SIG+Toast-rack<-PspC+TM(s)+Toast-rack*<-SIG+Toast-rack<-?<-PspA||NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>alphaproteobacteria	1
<-SIG+Toast-rack<-SIG+Toast-rack<-?<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	bacteria>fcb group	1
<-SIG+Tox-TGase<-?<-SIG+TM<-?<-PspC*	bacteria>other unclassified bacteria	1
<-SIGMA-HTH<-PspC*	bacteria>fcb group	1
<-SIGMA-HTH<-SIG+ZNR+PspC*	bacteria>other unclassified bacteria	1
<-SIGMA-HTH||REC+LuxR-HTH->SIG+HAMP+HISKIN->?->?->PspC*->	bacteria>actinobacteria	1
<-SMS-KaiC<-PSE<-?<-?<-?<-?<-PspC*	bacteria>other unclassified bacteria	1
<-SMS-KaiC<-PspC*<-Cluster115_3clades	bacteria>firmicutes	1
<-STAT<-PspC*	archaea>asgard group	1
<-STAT<-TM(s)+IIGP1<-CR-ATPase1<-PspC*<-PspB<-PspA	NA	1
<-SUA<-PspC+LiaI-LiaF-TM*<-?<-?||HhH-GPD-><-PSYN<-Cluster335_2clades	bacteria>other unclassified bacteria	1
<-TM(s)+IIGP1<-CR-ATPase1<-?<-PspC*<-PspB<-PspA	bacteria>proteobacteria>gammaproteobacteria	1
<-TM(s)+IIGP1<-PSE<-Phageshock_PspD<-PspC*<-PspB<-PspA	bacteria>proteobacteria>gammaproteobacteria	1
<-TM(s)+PspC*<-ISOCOT||?->MuB-ATPase->?->?->SPOUT->	bacteria>fcb group	1
<-TM(s)<-?<-?||?-><-PspC*	bacteria>fcb group	1
<-TM(s)<-?<-?||PspC*-><-?<-SIG+TM(s)<-SIG+TM(s)	bacteria>actinobacteria	1
<-TM(s)||Cluster229_2clades->?->?->NUDIX->TM-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
<-TM(s)||PADR-HTH->PspC*->	bacteria>other unclassified bacteria	1
<-TM<-?<-?<-SIG+TM(s)<-PspC*<-?<-ABC-ATPase<-ABC-ATPase<-?<-?<-?<-SIG+HAMP+HISKIN	bacteria>firmicutes	1
<-TM<-?<-Cluster1273_2clades<-?<-?<-?<-PspC*<-Cluster304_2clades	bacteria>fusobacteria	1
<-TM<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*	bacteria>firmicutes	1
<-TM<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-Cluster95_4clades	bacteria>firmicutes	1
<-TM<-Cluster87_3clades<-?<-?<-?<-SIG+TM(s)<-PspC*<-?<-SbcC(s)+ABC-ATPase+SbcC<-RNA-Helicase+A18	bacteria>firmicutes	1
<-TM<-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC*->	bacteria>actinobacteria	1
<-TM||sf+TM(s)->?->?->?->PspC*->	bacteria>proteobacteria>gammaproteobacteria	1
<-TM||sf+TM(s)->?->?->?->PspC*->?->?-><-?<-tRNA<-?<-Cluster1021_2clades	bacteria>proteobacteria>gammaproteobacteria	1
<-UDG<-?||?-><-PspC*<-SIG+Toast-rack<-PADR-HTH	bacteria>firmicutes	1
<-ZNR<-?||?->?->?-><-PspC*	bacteria>fcb group	1
35exo->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	bacteria>other unclassified bacteria	1
A18->?->Cluster95_4clades->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades-><-?<-Ferredoxin-RRM	bacteria>firmicutes	1
ABC-ATPase->?->?->?->?-><-?||?->PspC+TM(s)+Toast-rack*->PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-TM(s)<-?<-?<-?<-?||REC+LuxR-HTH->	bacteria>actinobacteria	1
ABC-ATPase->?->?->Cluster287_4clades->Cluster39_2clades->Cluster144_2clades->PspC*->	bacteria>fcb group	1
ABC-ATPase->?-><-?<-Cluster773_2clades||ABhydrolase-><-PspC*<-?<-?||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?||?-><-SIG+PhospholipaseD(s)||RNA-Helicase->	bacteria>actinobacteria	1
ABC-ATPase->?->Cluster579_2clades->PspC*->	bacteria>other unclassified bacteria	1
ABC-ATPase->?->ComEA-HHH+S1->?->PspC*->	bacteria>firmicutes	1
ABC-ATPase-><-PspC*<-?<-ComEA-HHH+S1	bacteria>firmicutes	1
ABC-ATPase->ABC-ATPase->?->PSE->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	bacteria>firmicutes	1
ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->TM->	bacteria>firmicutes	1
ABC-ATPase->CHC2+Toprim-DNAG->SIGMA-HTH->Cluster144_2clades->?->?->PspC*->?->?->?-><-ArgR-HTH	bacteria>firmicutes	1
ABC-ATPase->PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->SIG+TM(s)->SGS->?->A18->	bacteria>other unclassified bacteria	1
ABC-ATPase->PspC*->	bacteria>other unclassified bacteria	1
ABC-ATPase->PspC*-><-Cluster85_4clades	bacteria>other unclassified bacteria	1
ABhydrolase->?->?->?->?-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase->?-><-?<-?<-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase->?-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-Cluster1111_2clades	bacteria>actinobacteria	1
ABhydrolase->?-><-PspC*<-?<-PspC+TM(s)+Toast-rack*||?->PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase-><-?<-?<-PspC+TM(s)+Toast-rack*	bacteria>actinobacteria	1
ABhydrolase-><-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->	bacteria>actinobacteria	1
ABhydrolase-><-?<-PSE||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->?-><-?||?->?-><-?<-SIG+TM(s)	bacteria>actinobacteria	1
ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*||?->?->PspC+TM(s)+HISKIN*->	bacteria>actinobacteria	1
ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN->REC+LuxR-HTH-><-?||?-><-?||RADICAL-SAM->SIG+TM(s)->	bacteria>actinobacteria	1
ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->?->?->?->?->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase-><-PspC*<-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase-><-PspC*<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ABhydrolase-><-PspC*||?->?->?-><-?<-?<-PspC+TM(s)+Toast-rack*	bacteria>actinobacteria	1
ABhydrolase-><-PspC+TM(s)+Toast-rack*	bacteria>actinobacteria	1
ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?||?->?->?-><-?<-TM(s)	bacteria>actinobacteria	1
ABhydrolase->SIG+TM(s)-><-?<-PspC+LiaI-LiaF-TM+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
ACT->?-><-PspC*	bacteria>fcb group	1
ACT->?-><-TM||?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*<-?<-PspC+TM(s)+Toast-rack*||?-><-?<-?<-?<-?<-ABhydrolase	bacteria>actinobacteria	1
ArgR-HTH->?->?->PspC*->	bacteria>fcb group	1
ArgR-HTH-><-?<-?<-?<-PspC*<-?<-?<-Cluster144_2clades<-SIGMA-HTH<-CHC2+Toprim-DNAG<-ABC-ATPase	bacteria>firmicutes	1
ArgR-HTH->PspC*->	bacteria>fcb group	1
ArgR-HTH->PspC*->CHTH+DSBH->TM->	bacteria>fcb group	1
CBS->?->?->?->?->?->?->PspC+LiaI-LiaF-TM*-><-SIG+TM(s)<-ABC-ATPase	archaea>euryarchaeota	1
CHC2+Toprim-DNAG->SIGMA-HTH->Cluster144_2clades->?->?->PspC*->	bacteria>firmicutes	1
Cluster1049_2clades-><-?<-?<-?<-?<-Cluster185_3clades<-PspC*<-BLBD<-Cluster212_2clades	bacteria>proteobacteria>betaproteobacteria	1
Cluster1058_2clades-><-SIG+TM(s)<-ABC-ATPase<-SIG+TM(s)||ABhydrolase-><-?<-PspC+TM(s)+Toast-rack*	bacteria>actinobacteria	1
Cluster1063_2clades-><-PspC*	bacteria>deinococcus-thermus	1
Cluster110_2clades->PspC*->?->Cluster110_2clades-><-?||sGTP->?-><-?||Cluster1265_2clades->	bacteria>actinobacteria	1
Cluster1136_2clades->PspC*->	bacteria>firmicutes	1
Cluster1136_2clades->TM-><-?<-PspC*<-?<-?<-?<-?<-?<-?<-Cluster552_2clades	bacteria>actinobacteria	1
Cluster115_3clades-><-?<-?<-PspC+LiaI-LiaF-TM*	bacteria>firmicutes	1
Cluster115_3clades-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC*->SIG+CW-binding-EndolysinC->	bacteria>actinobacteria	1
Cluster115_3clades-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->PspC*->SIG+CW-binding-EndolysinC->	bacteria>actinobacteria	1
